order_id,order_timestamp,delivered_timestamp,driver_id,restaurant_id,cust_id,delivery_region,discount_applied,discount_code,order_total,discount_pc,status
100445,2022-03-06 17:45:00,2022-03-06 18:21:00,80,107,1215,Cork,False,No Discount,35.85,0.0,COMPLETED
100446,2022-03-06 21:18:00,2022-03-06 21:54:00,343,9,1021,Cork,False,No Discount,46.24,0.0,COMPLETED
100447,2022-03-06 21:29:00,2022-03-06 22:05:00,282,90,1106,Cork,False,No Discount,10.74,0.0,COMPLETED
100448,2022-03-07 20:26:00,2022-03-07 21:02:00,36,175,1120,Cork,True,HAPPYBIRTHDAY,40.42,10.0,COMPLETED
100449,2022-03-08 18:17:00,2022-03-08 18:53:00,267,9,1164,Cork,False,No Discount,31.68,0.0,COMPLETED
100450,2022-03-09 19:29:00,2022-03-09 20:05:00,299,124,1261,Cork,False,No Discount,17.68,0.0,COMPLETED
100451,2022-03-10 20:46:00,2022-03-10 21:22:00,155,98,1018,Cork,False,No Discount,28.29,0.0,COMPLETED
100452,2022-03-12 17:00:00,2022-03-12 17:36:00,308,68,1067,Cork,False,No Discount,43.85,0.0,COMPLETED
100453,2022-03-13 18:57:00,2022-03-13 19:33:00,354,9,1049,Cork,False,No Discount,25.52,0.0,COMPLETED
100454,2022-03-13 19:43:00,2022-03-13 20:19:00,170,39,1358,Cork,False,No Discount,19.59,0.0,COMPLETED
100455,2022-03-14 17:30:00,2022-03-14 18:06:00,276,107,1089,Cork,False,No Discount,42.38,0.0,COMPLETED
100456,2022-03-15 19:43:00,2022-03-15 20:19:00,56,106,1268,Cork,False,No Discount,22.3,0.0,COMPLETED
100457,2022-03-16 18:45:00,2022-03-16 19:21:00,60,15,1226,Cork,False,No Discount,16.28,0.0,COMPLETED
100458,2022-03-17 19:49:00,2022-03-17 20:25:00,43,6,1261,Cork,False,No Discount,19.0,0.0,COMPLETED
100459,2022-03-18 17:00:00,2022-03-18 17:36:00,328,114,1180,Cork,False,No Discount,37.48,0.0,COMPLETED
100460,2022-03-18 20:12:00,2022-03-18 20:48:00,259,86,1009,Cork,False,No Discount,24.61,0.0,COMPLETED
100461,2022-03-18 23:22:00,2022-03-18 23:58:00,345,232,1006,Cork,False,No Discount,13.77,0.0,COMPLETED
100462,2022-03-19 17:07:00,2022-03-19 17:43:00,323,227,1023,Cork,False,No Discount,46.16,0.0,COMPLETED
100463,2022-03-19 17:15:00,2022-03-19 17:51:00,320,124,1072,Cork,False,No Discount,43.25,0.0,COMPLETED
100464,2022-03-19 20:20:00,2022-03-19 20:56:00,115,81,1050,Cork,False,No Discount,20.06,0.0,COMPLETED
100465,2022-03-20 21:46:00,2022-03-20 22:22:00,66,212,1051,Cork,False,No Discount,16.39,0.0,COMPLETED
100466,2022-03-20 22:29:00,2022-03-20 23:05:00,144,62,1352,Cork,False,No Discount,19.59,0.0,COMPLETED
100467,2022-03-21 18:00:00,2022-03-21 18:36:00,43,5,1183,Cork,False,No Discount,33.08,0.0,COMPLETED
100468,2022-03-21 23:42:00,2022-03-22 00:18:00,279,288,1027,Cork,False,No Discount,46.82,0.0,COMPLETED
100469,2022-03-23 17:13:00,2022-03-23 17:49:00,144,27,1018,Cork,False,No Discount,30.41,0.0,COMPLETED
100470,2022-03-24 18:03:00,2022-03-24 18:39:00,41,351,1091,Cork,False,No Discount,42.02,0.0,COMPLETED
100471,2022-03-24 19:20:00,2022-03-24 19:56:00,166,91,1273,Cork,False,No Discount,20.34,0.0,COMPLETED
100472,2022-03-28 17:16:00,2022-03-28 17:52:00,60,80,1243,Cork,False,No Discount,30.63,0.0,COMPLETED
100473,2022-03-28 23:35:00,2022-03-29 00:11:00,398,23,1244,Cork,False,No Discount,32.05,0.0,COMPLETED
100474,2022-03-29 19:50:00,2022-03-29 20:26:00,420,20,1234,Cork,False,No Discount,16.42,0.0,COMPLETED
100475,2022-03-29 20:45:00,2022-03-29 21:21:00,99,259,1362,Cork,False,No Discount,20.18,0.0,COMPLETED
100476,2022-04-05 20:53:00,2022-04-05 21:32:00,328,28,1055,Cork,False,No Discount,44.39,0.0,COMPLETED
100477,2022-04-06 17:13:00,2022-04-06 17:49:00,115,19,1177,Cork,False,No Discount,31.47,0.0,COMPLETED
100478,2022-04-06 21:45:00,2022-04-06 22:21:00,80,68,1138,Cork,False,No Discount,39.66,0.0,COMPLETED
100479,2022-04-06 23:56:00,2022-04-07 00:32:00,101,98,1186,Cork,False,No Discount,37.37,0.0,COMPLETED
100480,2022-04-09 21:44:00,2022-04-09 22:20:00,184,41,1233,Cork,False,No Discount,34.82,0.0,COMPLETED
100481,2022-04-10 18:02:00,2022-04-10 18:41:00,248,26,1118,Cork,False,No Discount,40.69,0.0,COMPLETED
100482,2022-04-10 18:44:00,2022-04-10 19:20:00,34,312,1076,Cork,False,No Discount,17.94,0.0,COMPLETED
100483,2022-04-10 20:23:00,2022-04-10 20:59:00,97,30,1247,Cork,False,No Discount,30.49,0.0,COMPLETED
100484,2022-04-11 20:36:00,2022-04-11 21:12:00,314,20,1024,Cork,False,No Discount,30.4,0.0,COMPLETED
100485,2022-04-13 18:06:00,2022-04-13 18:42:00,174,170,1022,Cork,False,No Discount,46.18,0.0,COMPLETED
100486,2022-04-13 20:41:00,2022-04-13 21:20:00,182,186,1193,Cork,False,No Discount,31.26,0.0,COMPLETED
100487,2022-04-15 22:19:00,2022-04-15 22:55:00,36,169,1302,Cork,False,No Discount,15.03,0.0,COMPLETED
100488,2022-04-16 18:36:00,2022-04-16 19:12:00,229,66,1239,Cork,False,No Discount,34.71,0.0,COMPLETED
100489,2022-04-18 20:19:00,2022-04-18 20:55:00,133,63,1055,Cork,False,No Discount,20.49,0.0,COMPLETED
100490,2022-04-18 21:20:00,2022-04-18 21:56:00,49,45,1270,Cork,False,No Discount,23.89,0.0,COMPLETED
100491,2022-04-22 17:18:00,2022-04-22 17:54:00,249,147,1289,Cork,False,No Discount,9.73,0.0,COMPLETED
100492,2022-04-23 15:01:00,2022-04-23 15:37:00,309,58,1012,Cork,False,No Discount,46.68,0.0,COMPLETED
100493,2022-04-24 18:23:00,2022-04-24 18:59:00,203,225,1019,Cork,False,No Discount,30.28,0.0,COMPLETED
100494,2022-04-26 17:35:00,2022-04-26 18:11:00,222,91,1109,Cork,False,No Discount,40.8,0.0,COMPLETED
100495,2022-04-26 19:09:00,2022-04-26 19:45:00,144,76,1176,Cork,False,No Discount,37.75,0.0,COMPLETED
100496,2022-04-29 23:23:00,2022-04-30 00:02:00,56,12,1267,Cork,False,No Discount,17.91,0.0,COMPLETED
100497,2022-04-30 17:01:00,2022-04-30 17:37:00,373,8,1098,Cork,False,No Discount,13.01,0.0,COMPLETED
100498,2022-04-30 17:19:00,2022-04-30 17:55:00,297,63,1015,Cork,False,No Discount,46.64,0.0,COMPLETED
100499,2022-04-30 18:24:00,2022-04-30 19:00:00,434,9,1029,Cork,False,No Discount,45.8,0.0,COMPLETED
100500,2022-04-30 21:03:00,2022-04-30 21:39:00,175,48,1016,Dublin,False,No Discount,46.62,0.0,COMPLETED
100501,2022-05-01 17:24:00,2022-05-01 18:03:00,7,19,1111,Dublin,False,No Discount,20.34,0.0,COMPLETED
100502,2022-05-02 17:09:00,2022-05-02 17:48:00,207,224,1056,Dublin,False,No Discount,44.06,0.0,COMPLETED
100503,2022-05-03 18:54:00,2022-05-03 19:33:00,168,308,1168,Dublin,False,No Discount,33.26,0.0,COMPLETED
100504,2022-05-04 18:51:00,2022-05-04 19:30:00,328,9,1199,Dublin,False,No Discount,36.45,0.0,COMPLETED
100505,2022-05-06 17:24:00,2022-05-06 18:03:00,145,107,1152,Dublin,True,HAPPYBIRTHDAY,39.17,10.0,COMPLETED
100506,2022-05-06 17:43:00,2022-05-06 18:22:00,141,98,1196,Dublin,False,No Discount,36.72,0.0,COMPLETED
100507,2022-05-07 18:13:00,2022-05-07 18:52:00,48,84,1258,Dublin,False,No Discount,19.59,0.0,COMPLETED
100508,2022-05-08 19:36:00,2022-05-08 20:15:00,267,20,1051,Dublin,False,No Discount,44.49,0.0,COMPLETED
100509,2022-05-08 20:06:00,2022-05-08 20:45:00,160,175,1224,Dublin,False,No Discount,35.69,0.0,COMPLETED
100510,2022-05-10 17:15:00,2022-05-10 17:54:00,184,44,1054,Dublin,False,No Discount,21.71,0.0,COMPLETED
100511,2022-05-13 21:37:00,2022-05-13 22:16:00,36,131,1211,Dublin,False,No Discount,36.05,0.0,COMPLETED
100512,2022-05-14 17:58:00,2022-05-14 18:37:00,243,194,1234,Dublin,False,No Discount,10.43,0.0,COMPLETED
100513,2022-05-14 18:41:00,2022-05-14 19:20:00,36,292,1229,Dublin,False,No Discount,22.79,0.0,COMPLETED
100514,2022-05-14 19:07:00,2022-05-14 19:46:00,145,63,1153,Dublin,True,HAPPYBIRTHDAY,33.68,10.0,COMPLETED
100515,2022-05-15 19:03:00,2022-05-15 19:42:00,328,205,1230,Dublin,False,No Discount,14.65,0.0,COMPLETED
100516,2022-05-16 16:12:00,2022-05-16 16:51:00,195,58,1046,Dublin,False,No Discount,20.48,0.0,COMPLETED
100517,2022-05-16 21:32:00,2022-05-16 22:11:00,317,190,1349,Dublin,False,No Discount,19.54,0.0,COMPLETED
100518,2022-05-17 18:27:00,2022-05-17 19:06:00,166,59,1225,Dublin,False,No Discount,23.24,0.0,COMPLETED
100519,2022-05-17 18:30:00,2022-05-17 19:09:00,29,100,1170,Dublin,False,No Discount,38.08,0.0,COMPLETED
100520,2022-05-19 17:42:00,2022-05-19 18:21:00,355,6,1075,Dublin,False,No Discount,42.98,0.0,COMPLETED
100521,2022-05-20 17:10:00,2022-05-20 17:49:00,277,248,1277,Dublin,False,No Discount,20.63,0.0,COMPLETED
100522,2022-05-20 18:44:00,2022-05-20 19:23:00,356,28,1266,Dublin,False,No Discount,12.76,0.0,COMPLETED
100523,2022-05-26 17:19:00,2022-05-26 17:58:00,335,194,1175,Dublin,False,No Discount,33.19,0.0,COMPLETED
100524,2022-05-26 17:44:00,2022-05-26 18:23:00,335,322,1193,Dublin,False,No Discount,32.71,0.0,COMPLETED
100525,2022-05-26 18:14:00,2022-05-26 18:53:00,154,27,1097,Dublin,False,No Discount,26.66,0.0,COMPLETED
100526,2022-05-26 20:01:00,2022-05-26 20:40:00,307,104,1232,Dublin,False,No Discount,9.98,0.0,COMPLETED
100527,2022-05-26 20:36:00,2022-05-26 21:15:00,396,264,1184,Dublin,False,No Discount,37.43,0.0,COMPLETED
100528,2022-05-26 20:55:00,2022-05-26 21:34:00,241,232,1231,Dublin,False,No Discount,32.1,0.0,COMPLETED
100529,2022-05-27 17:05:00,2022-05-27 17:44:00,144,5,1191,Dublin,False,No Discount,36.94,0.0,COMPLETED
100530,2022-05-27 18:18:00,2022-05-27 18:57:00,182,111,1047,Dublin,False,No Discount,30.0,0.0,COMPLETED
100531,2022-05-28 18:19:00,2022-05-28 18:58:00,380,303,1077,Dublin,False,No Discount,29.86,0.0,COMPLETED
100532,2022-05-29 23:21:00,2022-05-30 00:00:00,131,182,1221,Dublin,True,HAPPYBIRTHDAY,32.23,10.0,COMPLETED
100533,2022-05-30 18:59:00,2022-05-30 19:38:00,89,239,1204,Dublin,False,No Discount,31.01,0.0,COMPLETED
100534,2022-06-01 17:43:00,2022-06-01 18:19:00,328,106,1065,Dublin,False,No Discount,19.59,0.0,COMPLETED
100535,2022-06-01 18:35:00,2022-06-01 19:11:00,227,170,1296,Dublin,False,No Discount,27.64,0.0,COMPLETED
100536,2022-06-02 17:09:00,2022-06-02 17:51:00,206,62,1278,Dublin,False,No Discount,23.94,0.0,COMPLETED
100537,2022-06-02 18:18:00,2022-06-02 19:00:00,163,211,1043,Dublin,False,No Discount,25.52,0.0,COMPLETED
100538,2022-06-04 19:29:00,2022-06-04 20:11:00,275,70,1221,Dublin,False,No Discount,22.35,0.0,COMPLETED
100539,2022-06-05 19:03:00,2022-06-05 19:48:00,195,10,1273,Dublin,False,No Discount,9.79,0.0,COMPLETED
100540,2022-06-05 23:29:00,2022-06-06 00:14:00,69,84,1347,Dublin,False,No Discount,14.15,0.0,COMPLETED
100541,2022-06-06 18:54:00,2022-06-06 19:36:00,303,201,1235,Dublin,False,No Discount,30.76,0.0,COMPLETED
100542,2022-06-06 19:48:00,2022-06-06 20:33:00,215,47,1119,Dublin,False,No Discount,29.37,0.0,COMPLETED
100543,2022-06-06 20:54:00,2022-06-06 21:36:00,248,3,1290,Dublin,False,No Discount,22.31,0.0,COMPLETED
100544,2022-06-06 21:19:00,2022-06-06 22:04:00,198,232,1246,Dublin,False,No Discount,16.36,0.0,COMPLETED
100545,2022-06-07 22:27:00,2022-06-07 23:12:00,345,12,1219,Dublin,False,No Discount,35.8,0.0,COMPLETED
100546,2022-06-09 18:17:00,2022-06-09 19:02:00,177,158,1335,Dublin,False,No Discount,18.72,0.0,COMPLETED
100547,2022-06-10 21:13:00,2022-06-10 21:58:00,184,44,1277,Dublin,False,No Discount,16.33,0.0,COMPLETED
100548,2022-06-11 17:33:00,2022-06-11 18:12:00,319,8,1259,Dublin,False,No Discount,28.78,0.0,COMPLETED
100549,2022-06-11 17:43:00,2022-06-11 18:28:00,345,8,1263,Dublin,False,No Discount,11.37,0.0,COMPLETED
100550,2022-06-11 18:33:00,2022-06-11 19:09:00,36,267,1266,Dublin,False,No Discount,17.96,0.0,COMPLETED
100551,2022-06-11 20:01:00,2022-06-11 20:37:00,64,266,1325,Dublin,False,No Discount,28.29,0.0,COMPLETED
100552,2022-06-12 19:08:00,2022-06-12 19:50:00,160,222,1029,Dublin,False,No Discount,19.56,0.0,COMPLETED
100553,2022-06-13 18:44:00,2022-06-13 19:20:00,36,139,1126,Dublin,False,No Discount,40.2,0.0,COMPLETED
100554,2022-06-13 19:07:00,2022-06-13 19:52:00,255,9,1257,Dublin,False,No Discount,11.25,0.0,COMPLETED
100555,2022-06-14 17:47:00,2022-06-14 18:29:00,77,211,1007,Dublin,False,No Discount,10.11,0.0,COMPLETED
100556,2022-06-15 20:51:00,2022-06-15 21:27:00,97,26,1210,Dublin,False,No Discount,36.23,0.0,COMPLETED
100557,2022-06-16 18:57:00,2022-06-16 19:33:00,275,39,1298,Dublin,False,No Discount,31.99,0.0,COMPLETED
100558,2022-06-16 20:08:00,2022-06-16 20:50:00,29,9,1100,Dublin,False,No Discount,20.63,0.0,COMPLETED
100559,2022-06-17 20:09:00,2022-06-17 20:54:00,205,195,1118,Dublin,False,No Discount,13.71,0.0,COMPLETED
100560,2022-06-17 20:31:00,2022-06-17 21:16:00,172,6,1278,Dublin,False,No Discount,19.49,0.0,COMPLETED
100561,2022-06-17 23:08:00,2022-06-17 23:50:00,229,107,1245,Dublin,False,No Discount,34.27,0.0,COMPLETED
100562,2022-06-18 17:34:00,2022-06-18 18:19:00,206,20,1085,Dublin,False,No Discount,16.3,0.0,COMPLETED
100563,2022-06-18 18:31:00,2022-06-18 19:16:00,381,122,1132,Dublin,False,No Discount,40.09,0.0,COMPLETED
100564,2022-06-18 18:43:00,2022-06-18 19:28:00,303,284,1035,Dublin,False,No Discount,20.03,0.0,COMPLETED
100565,2022-06-19 17:03:00,2022-06-19 17:39:00,358,3,1218,Dublin,False,No Discount,32.54,0.0,COMPLETED
100566,2022-06-19 18:12:00,2022-06-19 18:48:00,274,44,1291,Dublin,False,No Discount,24.49,0.0,COMPLETED
100567,2022-06-20 17:32:00,2022-06-20 18:17:00,360,45,1234,Dublin,False,No Discount,34.82,0.0,COMPLETED
100568,2022-06-20 19:13:00,2022-06-20 19:58:00,167,186,1123,Dublin,False,No Discount,28.62,0.0,COMPLETED
100569,2022-06-22 18:40:00,2022-06-22 19:22:00,212,298,1315,Dublin,False,No Discount,23.93,0.0,COMPLETED
100570,2022-06-23 15:40:00,2022-06-23 16:25:00,319,66,1187,Dublin,False,No Discount,37.37,0.0,COMPLETED
100571,2022-06-23 18:34:00,2022-06-23 19:19:00,355,87,1241,Dublin,False,No Discount,34.66,0.0,COMPLETED
100572,2022-06-23 20:54:00,2022-06-23 21:30:00,370,47,1157,Dublin,False,No Discount,31.94,0.0,COMPLETED
100573,2022-06-23 21:39:00,2022-06-23 22:24:00,73,188,1107,Dublin,False,No Discount,11.44,0.0,COMPLETED
100574,2022-06-23 21:50:00,2022-06-23 22:29:00,133,68,1127,Dublin,False,No Discount,17.96,0.0,COMPLETED
100575,2022-06-24 17:40:00,2022-06-24 18:25:00,290,135,1330,Dublin,False,No Discount,24.49,0.0,COMPLETED
100576,2022-06-24 20:08:00,2022-06-24 20:53:00,390,63,1316,Dublin,False,No Discount,28.73,0.0,COMPLETED
100577,2022-06-24 21:21:00,2022-06-24 21:57:00,80,63,1101,Dublin,False,No Discount,26.01,0.0,COMPLETED
100578,2022-06-26 17:59:00,2022-06-26 18:41:00,279,154,1237,Dublin,False,No Discount,34.76,0.0,COMPLETED
100579,2022-06-26 19:24:00,2022-06-26 20:09:00,215,6,1052,Dublin,False,No Discount,27.15,0.0,COMPLETED
100580,2022-06-26 19:46:00,2022-06-26 20:22:00,320,99,1351,Dublin,False,No Discount,17.42,0.0,COMPLETED
100581,2022-06-26 21:55:00,2022-06-26 22:37:00,66,68,1273,Dublin,False,No Discount,21.22,0.0,COMPLETED
100582,2022-06-26 23:06:00,2022-06-26 23:51:00,144,91,1132,Dublin,False,No Discount,21.71,0.0,COMPLETED
100583,2022-06-26 23:25:00,2022-06-27 00:07:00,314,86,1057,Dublin,False,No Discount,8.16,0.0,COMPLETED
100584,2022-06-27 17:28:00,2022-06-27 18:04:00,116,68,1077,Dublin,False,No Discount,29.33,0.0,COMPLETED
100585,2022-06-27 18:38:00,2022-06-27 19:23:00,160,314,1336,Dublin,False,No Discount,18.48,0.0,COMPLETED
100586,2022-06-27 22:47:00,2022-06-27 23:29:00,377,331,1255,Dublin,False,No Discount,28.88,0.0,COMPLETED
100587,2022-06-28 20:58:00,2022-06-28 21:43:00,147,79,1005,Dublin,False,No Discount,21.81,0.0,COMPLETED
100588,2022-06-28 23:45:00,2022-06-29 00:30:00,245,98,1275,Dublin,False,No Discount,25.47,0.0,COMPLETED
100589,2022-06-29 17:12:00,2022-06-29 17:57:00,144,8,1106,Dublin,False,No Discount,41.18,0.0,COMPLETED
100590,2022-06-30 17:54:00,2022-06-30 18:30:00,200,9,1169,Dublin,False,No Discount,31.56,0.0,COMPLETED
100591,2022-06-30 20:28:00,2022-06-30 21:07:00,222,211,1018,Dublin,False,No Discount,46.52,0.0,COMPLETED
100592,2022-07-01 17:37:00,2022-07-01 18:13:00,274,39,1333,Dublin,False,No Discount,17.42,0.0,COMPLETED
100593,2022-07-01 18:38:00,2022-07-01 19:11:00,73,43,1032,Dublin,False,No Discount,24.49,0.0,COMPLETED
100594,2022-07-01 20:09:00,2022-07-01 20:42:00,99,15,1068,Dublin,False,No Discount,20.44,0.0,COMPLETED
100595,2022-07-01 20:58:00,2022-07-01 21:31:00,125,63,1277,Dublin,False,No Discount,27.75,0.0,COMPLETED
100596,2022-07-02 17:28:00,2022-07-02 18:01:00,73,114,1312,Dublin,False,No Discount,10.87,0.0,COMPLETED
100597,2022-07-02 17:42:00,2022-07-02 18:15:00,204,264,1235,Dublin,False,No Discount,32.1,0.0,COMPLETED
100598,2022-07-02 18:55:00,2022-07-02 19:28:00,216,9,1022,Dublin,False,No Discount,28.78,0.0,COMPLETED
100599,2022-07-03 17:15:00,2022-07-03 17:48:00,60,20,1066,Dublin,False,No Discount,29.86,0.0,COMPLETED
100600,2022-07-03 17:58:00,2022-07-03 18:31:00,109,289,1294,Dublin,False,No Discount,21.77,0.0,COMPLETED
100601,2022-07-03 23:56:00,2022-07-04 00:29:00,184,224,1259,Dublin,False,No Discount,28.78,0.0,COMPLETED
100602,2022-07-04 20:10:00,2022-07-04 20:43:00,329,9,1252,Dublin,False,No Discount,23.4,0.0,COMPLETED
100603,2022-07-04 20:19:00,2022-07-04 20:52:00,245,87,1157,Dublin,False,No Discount,33.62,0.0,COMPLETED
100604,2022-07-04 23:49:00,2022-07-05 00:22:00,314,41,1281,Dublin,False,No Discount,20.13,0.0,COMPLETED
100605,2022-07-05 21:31:00,2022-07-05 22:04:00,319,10,1269,Dublin,False,No Discount,27.75,0.0,COMPLETED
100606,2022-07-06 17:08:00,2022-07-06 17:41:00,157,48,1271,Cork,False,No Discount,12.19,0.0,COMPLETED
100607,2022-07-06 17:11:00,2022-07-06 17:44:00,255,45,1272,Cork,False,No Discount,20.41,0.0,COMPLETED
100608,2022-07-06 19:15:00,2022-07-06 19:48:00,198,53,1213,Cork,False,No Discount,35.91,0.0,COMPLETED
100609,2022-07-08 18:18:00,2022-07-08 18:51:00,219,8,1194,Cork,False,No Discount,36.88,0.0,COMPLETED
100610,2022-07-08 23:19:00,2022-07-08 23:55:00,291,205,1166,Cork,False,No Discount,38.41,0.0,COMPLETED
100611,2022-07-09 19:30:00,2022-07-09 20:03:00,163,86,1078,Cork,False,No Discount,23.24,0.0,COMPLETED
100612,2022-07-11 18:34:00,2022-07-11 19:07:00,184,30,1264,Cork,False,No Discount,20.26,0.0,COMPLETED
100613,2022-07-11 18:54:00,2022-07-11 19:27:00,351,175,1114,Cork,False,No Discount,40.75,0.0,COMPLETED
100614,2022-07-11 20:02:00,2022-07-11 20:35:00,224,3,1092,Cork,False,No Discount,28.21,0.0,COMPLETED
100615,2022-07-11 20:20:00,2022-07-11 20:53:00,313,20,1080,Cork,False,No Discount,19.54,0.0,COMPLETED
100616,2022-07-12 20:02:00,2022-07-12 20:38:00,73,44,1222,Cork,False,No Discount,19.54,0.0,COMPLETED
100617,2022-07-13 20:44:00,2022-07-13 21:17:00,155,87,1226,Cork,False,No Discount,35.36,0.0,COMPLETED
100618,2022-07-13 22:40:00,2022-07-13 23:13:00,43,7,1203,Cork,False,No Discount,36.4,0.0,COMPLETED
100619,2022-07-13 22:42:00,2022-07-13 23:15:00,353,205,1158,Cork,False,No Discount,33.57,0.0,COMPLETED
100620,2022-07-13 23:58:00,2022-07-14 00:31:00,117,214,1365,Cork,False,No Discount,28.24,0.0,COMPLETED
100621,2022-07-14 17:52:00,2022-07-14 18:25:00,216,12,1008,Cork,False,No Discount,16.77,0.0,COMPLETED
100622,2022-07-14 21:45:00,2022-07-14 22:21:00,77,5,1003,Cork,False,No Discount,28.24,0.0,COMPLETED
100623,2022-07-14 21:47:00,2022-07-14 22:20:00,197,48,1303,Cork,False,No Discount,28.78,0.0,COMPLETED
100624,2022-07-15 20:34:00,2022-07-15 21:10:00,193,58,1078,Cork,False,No Discount,42.92,0.0,COMPLETED
100625,2022-07-15 21:07:00,2022-07-15 21:40:00,133,12,1093,Cork,False,No Discount,18.51,0.0,COMPLETED
100626,2022-07-16 16:43:00,2022-07-16 17:16:00,381,232,1162,Cork,False,No Discount,31.75,0.0,COMPLETED
100627,2022-07-16 17:06:00,2022-07-16 17:39:00,144,8,1027,Cork,False,No Discount,20.57,0.0,COMPLETED
100628,2022-07-16 17:58:00,2022-07-16 18:31:00,312,9,1270,Cork,False,No Discount,11.98,0.0,COMPLETED
100629,2022-07-16 18:46:00,2022-07-16 19:19:00,97,43,1221,Cork,False,No Discount,16.33,0.0,COMPLETED
100630,2022-07-16 19:03:00,2022-07-16 19:36:00,60,84,1197,Cork,False,No Discount,32.65,0.0,COMPLETED
100631,2022-07-16 22:51:00,2022-07-16 23:24:00,195,351,1282,Cork,False,No Discount,28.78,0.0,COMPLETED
100632,2022-07-17 22:01:00,2022-07-17 22:34:00,259,20,1031,Cork,False,No Discount,19.54,0.0,COMPLETED
100633,2022-07-17 23:33:00,2022-07-18 00:06:00,200,215,1227,Cork,False,No Discount,32.1,0.0,COMPLETED
100634,2022-07-19 20:30:00,2022-07-19 21:03:00,320,68,1178,Cork,False,No Discount,37.54,0.0,COMPLETED
100635,2022-07-19 21:36:00,2022-07-19 22:09:00,265,107,1131,Cork,False,No Discount,40.15,0.0,COMPLETED
100636,2022-07-20 17:55:00,2022-07-20 18:31:00,367,28,1272,Dublin,False,No Discount,28.73,0.0,COMPLETED
100637,2022-07-21 20:12:00,2022-07-21 20:45:00,60,84,1291,Dublin,False,No Discount,16.77,0.0,COMPLETED
100638,2022-07-22 18:52:00,2022-07-22 19:25:00,216,14,1021,Dublin,False,No Discount,47.12,0.0,COMPLETED
100639,2022-07-23 18:29:00,2022-07-23 19:02:00,327,232,1112,Dublin,False,No Discount,21.17,0.0,COMPLETED
100640,2022-07-26 17:31:00,2022-07-26 18:04:00,402,205,1242,Dublin,False,No Discount,34.66,0.0,COMPLETED
100641,2022-07-26 18:47:00,2022-07-26 19:20:00,356,9,1059,Dublin,False,No Discount,29.87,0.0,COMPLETED
100642,2022-07-26 20:02:00,2022-07-26 20:38:00,376,9,1340,Dublin,False,No Discount,27.75,0.0,COMPLETED
100643,2022-07-27 17:25:00,2022-07-27 17:58:00,390,8,1298,Dublin,False,No Discount,16.28,0.0,COMPLETED
100644,2022-07-27 20:44:00,2022-07-27 21:17:00,195,3,1218,Dublin,False,No Discount,30.96,0.0,COMPLETED
100645,2022-07-27 21:18:00,2022-07-27 21:51:00,168,201,1042,Dublin,False,No Discount,45.14,0.0,COMPLETED
100646,2022-07-27 23:52:00,2022-07-28 00:25:00,424,123,1183,Dublin,False,No Discount,31.45,0.0,COMPLETED
100647,2022-07-28 17:12:00,2022-07-28 17:45:00,163,59,1126,Dublin,False,No Discount,106.1,0.0,COMPLETED
100648,2022-07-28 18:10:00,2022-07-28 18:46:00,232,380,1028,Dublin,False,No Discount,20.57,0.0,COMPLETED
100649,2022-07-28 19:01:00,2022-07-28 19:34:00,86,76,1319,Dublin,False,No Discount,22.8,0.0,COMPLETED
100650,2022-07-28 21:32:00,2022-07-28 22:05:00,276,107,1276,Dublin,False,No Discount,9.54,0.0,COMPLETED
100651,2022-07-30 20:16:00,2022-07-30 20:52:00,429,370,1110,Dublin,False,No Discount,24.38,0.0,COMPLETED
100652,2022-08-01 23:25:00,2022-08-01 23:58:00,314,107,1003,Dublin,False,No Discount,9.92,0.0,COMPLETED
100653,2022-08-02 20:34:00,2022-08-02 21:07:00,248,25,1070,Dublin,False,No Discount,43.41,0.0,COMPLETED
100654,2022-08-03 18:36:00,2022-08-03 19:09:00,222,47,1070,Dublin,False,No Discount,19.59,0.0,COMPLETED
100655,2022-08-04 17:42:00,2022-08-04 18:15:00,330,10,1102,Dublin,False,No Discount,20.1,0.0,COMPLETED
100656,2022-08-06 19:19:00,2022-08-06 19:52:00,89,44,1033,Dublin,False,No Discount,20.57,0.0,COMPLETED
100657,2022-08-07 17:00:00,2022-08-07 17:33:00,341,70,1264,Dublin,False,No Discount,12.13,0.0,COMPLETED
100658,2022-08-07 18:36:00,2022-08-07 19:09:00,224,44,1298,Dublin,False,No Discount,20.15,0.0,COMPLETED
100659,2022-08-07 19:10:00,2022-08-07 19:43:00,198,114,1061,Dublin,False,No Discount,29.87,0.0,COMPLETED
100660,2022-08-07 20:12:00,2022-08-07 20:45:00,224,98,1309,Dublin,False,No Discount,19.56,0.0,COMPLETED
100661,2022-08-07 21:00:00,2022-08-07 21:33:00,350,79,1254,Dublin,False,No Discount,28.89,0.0,COMPLETED
100662,2022-08-08 17:19:00,2022-08-08 17:52:00,64,29,1025,Dublin,False,No Discount,9.86,0.0,COMPLETED
100663,2022-08-08 18:14:00,2022-08-08 18:47:00,248,50,1342,Dublin,False,No Discount,18.45,0.0,COMPLETED
100664,2022-08-08 21:32:00,2022-08-08 22:05:00,147,241,1062,Dublin,False,No Discount,43.99,0.0,COMPLETED
100665,2022-08-09 21:10:00,2022-08-09 21:43:00,327,8,1175,Dublin,False,No Discount,31.5,0.0,COMPLETED
